ts in ms,sensor id,mapped id,number,full name,league id,group id,group name,x in m,y in m,z in m
11050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.016,10.05,1.6
11100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.356,9.247,1.6
11100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.105,5.69,1.6
11100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.021,10.235,1.6
11100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.796,15.959,1.6
11100,40849,2180,92,Ball,4460903,3,Ball,37.93,6.166,0.528
11100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.681,13.421,1.6
11100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.242,10.883,1.6
11100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.083,10.061,1.6
11150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.317,9.199,1.6
11150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.114,5.704,1.6
11150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.031,10.269,1.6
11150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.812,16.021,1.6
11150,40849,2180,92,Ball,4460903,3,Ball,37.844,5.98,0.432
11150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.564,13.303,1.6
11150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.234,10.943,1.6
11150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.159,10.082,1.6
11200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.266,9.151,1.6
11200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.122,5.717,1.6
11200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.047,10.304,1.6
11200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.826,16.073,1.6
11200,40849,2180,92,Ball,4460903,3,Ball,37.702,5.877,0.264
11200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.437,13.188,1.6
11200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.216,11.013,1.6
11200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.243,10.111,1.6
11250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.215,9.104,1.6
11250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.131,5.731,1.6
11250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.084,10.338,1.6
11250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.833,16.093,1.6
11250,40849,2180,92,Ball,4460903,3,Ball,37.524,5.68,0.119
11250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.309,13.074,1.6
11250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.199,11.082,1.6
11250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.328,10.141,1.6
11300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.164,9.057,1.6
11300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.136,5.731,1.6
11300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.121,10.373,1.6
11300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.84,16.113,1.6
11300,40849,2180,92,Ball,4460903,3,Ball,37.379,5.519,0.043
11300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.181,12.959,1.6
11300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.182,11.151,1.6
11300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.412,10.17,1.6
11350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.113,9.006,1.6
11350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.141,5.731,1.6
11350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.158,10.407,1.6
11350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.846,16.133,1.6
11350,40849,2180,92,Ball,4460903,3,Ball,37.354,5.312,0.029
11350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,8.053,12.845,1.6
11350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.164,11.201,1.6
11350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.497,10.2,1.6
11400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.062,8.954,1.6
11400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.147,5.731,1.6
11400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.201,10.441,1.6
11400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.85,16.143,1.6
11400,40849,2180,92,Ball,4460903,3,Ball,37.312,4.919,0.029
11400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.916,12.752,1.6
11400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.147,11.246,1.6
11400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.567,10.221,1.6
11450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,10.011,8.902,1.6
11450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.162,5.731,1.6
11450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.25,10.474,1.6
11450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.852,16.143,1.6
11450,40849,2180,92,Ball,4460903,3,Ball,37.159,4.7,0.061
11450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.771,12.68,1.6
11450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.13,11.291,1.6
11450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.623,10.235,1.6
11500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.961,8.85,1.6
11500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.203,5.731,1.6
11500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.298,10.508,1.6
11500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.854,16.143,1.6
11500,40849,2180,92,Ball,4460903,3,Ball,37.06,4.575,0.074
11500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.627,12.609,1.6
11500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.113,11.334,1.6
11500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.68,10.249,1.6
11550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.915,8.792,1.6
11550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.244,5.731,1.6
11550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.347,10.541,1.6
11550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.855,16.143,1.6
11550,40849,2180,92,Ball,4460903,3,Ball,36.965,4.268,0.059
11550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.482,12.537,1.6
11550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.101,11.338,1.6
11550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.736,10.263,1.6
11600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.869,8.735,1.6
11600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.285,5.731,1.6
11600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.402,10.579,1.6
11600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.856,16.143,1.6
11600,40849,2180,92,Ball,4460903,3,Ball,36.868,4.083,0.121
11600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.336,12.483,1.6
11600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.089,11.342,1.6
11600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.78,10.273,1.6
11650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.823,8.677,1.6
11650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.325,5.731,1.6
11650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.459,10.618,1.6
11650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.856,16.143,1.6
11650,40849,2180,92,Ball,4460903,3,Ball,36.791,3.959,0.15
11650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.189,12.434,1.6
11650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.077,11.346,1.6
11650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.821,10.282,1.6
11700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.777,8.619,1.6
11700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.369,5.724,1.6
11700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.516,10.657,1.6
11700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.856,16.143,1.6
11700,40849,2180,92,Ball,4460903,3,Ball,36.745,3.824,0.095
11700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,7.042,12.384,1.6
11700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.067,11.349,1.6
11700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.861,10.291,1.6
11750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.733,8.563,1.6
11750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.419,5.701,1.6
11750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.572,10.696,1.6
11750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.855,16.141,1.6
11750,40849,2180,92,Ball,4460903,3,Ball,36.714,3.713,0.01
11750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.896,12.338,1.6
11750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.061,11.349,1.6
11750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.901,10.301,1.6
11800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.689,8.506,1.6
11800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.469,5.678,1.6
11800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.629,10.735,1.6
11800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.855,16.117,1.6
11800,40849,2180,92,Ball,4460903,3,Ball,36.611,3.501,0.024
11800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.769,12.328,1.6
11800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.055,11.349,1.6
11800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.926,10.314,1.6
11850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.644,8.449,1.6
11850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.519,5.655,1.6
11850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.679,10.774,1.6
11850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.854,16.093,1.6
11850,40849,2180,92,Ball,4460903,3,Ball,36.479,3.168,0.043
11850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.642,12.318,1.6
11850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.049,11.349,1.6
11850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.951,10.327,1.6
11900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.6,8.392,1.6
11900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.543,5.608,1.6
11900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.727,10.812,1.6
11900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.854,16.069,1.6
11900,40849,2180,92,Ball,4460903,3,Ball,36.357,2.948,0.048
11900,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.515,12.308,1.6
11900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.043,11.349,1.6
11900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,8.976,10.341,1.6
11950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.55,8.337,1.6
11950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.55,5.544,1.6
11950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.775,10.851,1.6
11950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.853,16.045,1.6
11950,40849,2180,92,Ball,4460903,3,Ball,36.255,2.752,0.041
11950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.399,12.302,1.6
11950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.039,11.345,1.6
11950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.01,10.348,1.6
12000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.488,8.286,1.6
12000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.557,5.48,1.6
12000,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.822,10.885,1.6
12000,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.852,16.019,1.6
12000,40849,2180,92,Ball,4460903,3,Ball,36.204,2.556,0.069
12000,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.304,12.302,1.6
12000,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.039,11.333,1.6
12000,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.059,10.346,1.6
12050,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.427,8.236,1.6
12050,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.564,5.417,1.6
12050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.861,10.893,1.6
12050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.84,15.978,1.6
12050,40849,2180,92,Ball,4460903,3,Ball,36.17,2.383,0.124
12050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.209,12.302,1.6
12050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.039,11.322,1.6
12050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.109,10.344,1.6
12100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.365,8.185,1.6
12100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.575,5.369,1.6
12100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.899,10.9,1.6
12100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.829,15.936,1.6
12100,40849,2180,92,Ball,4460903,3,Ball,36.044,2.161,0.079
12100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.114,12.302,1.6
12100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.039,11.311,1.6
12100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.158,10.342,1.6
12150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.305,8.138,1.6
12150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.585,5.324,1.6
12150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.938,10.907,1.6
12150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.817,15.895,1.6
12150,40849,2180,92,Ball,4460903,3,Ball,35.968,1.995,0.0
12150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,6.018,12.302,1.6
12150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.038,11.287,1.6
12150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.208,10.34,1.6
12200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.245,8.092,1.6
12200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.596,5.279,1.6
12200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.975,10.913,1.6
12200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.809,15.856,1.6
12200,40849,2180,92,Ball,4460903,3,Ball,35.926,1.85,0.0
12200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.916,12.305,1.6
12200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.037,11.257,1.6
12200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.279,10.342,1.6
12250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.185,8.047,1.6
12250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.607,5.23,1.6
12250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.008,10.916,1.6
12250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.805,15.818,1.6
12250,40849,2180,92,Ball,4460903,3,Ball,35.834,1.549,0.004
12250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.801,12.312,1.6
12250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.035,11.227,1.6
12250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.351,10.344,1.6
12300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.125,8.001,1.6
12300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.616,5.162,1.6
12300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.042,10.919,1.6
12300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.802,15.781,1.6
12300,40849,2180,92,Ball,4460903,3,Ball,35.774,1.378,0.005
12300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.687,12.32,1.6
12300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.034,11.197,1.6
12300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.422,10.346,1.6
12350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.074,7.949,1.6
12350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.625,5.095,1.6
12350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.075,10.921,1.6
12350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.798,15.743,1.6
12350,40849,2180,92,Ball,4460903,3,Ball,35.738,1.211,0.001
12350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.572,12.327,1.6
12350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.029,11.167,1.6
12350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.493,10.348,1.6
12400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,9.023,7.897,1.6
12400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.634,5.027,1.6
12400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.09,10.924,1.6
12400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.793,15.694,1.6
12400,40849,2180,92,Ball,4460903,3,Ball,35.628,0.976,0.0
12400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.47,12.354,1.6
12400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.025,11.138,1.6
12400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.555,10.325,1.6
12450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.972,7.845,1.6
12450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.643,4.959,1.6
12450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.095,10.926,1.6
12450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.787,15.64,1.6
12450,40849,2180,92,Ball,4460903,3,Ball,35.538,0.824,0.008
12450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.373,12.389,1.6
12450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.02,11.108,1.6
12450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.613,10.289,1.6
12500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.922,7.791,1.6
12500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.674,4.915,1.6
12500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.1,10.928,1.6
12500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.781,15.586,1.6
12500,40849,2180,92,Ball,4460903,3,Ball,35.47,0.619,0.006
12500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.277,12.425,1.6
12500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.016,11.079,1.6
12500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.672,10.254,1.6
12550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.88,7.727,1.6
12550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.709,4.876,1.6
12550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.105,10.93,1.6
12550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.775,15.532,1.6
12550,40849,2180,92,Ball,4460903,3,Ball,35.389,0.439,0.0
12550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.18,12.46,1.6
12550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.014,11.052,1.6
12550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.73,10.218,1.6
12600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.838,7.664,1.6
12600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.744,4.837,1.6
12600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.111,10.934,1.6
12600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.769,15.474,1.6
12600,40849,2180,92,Ball,4460903,3,Ball,35.294,0.336,0.0
12600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,5.085,12.502,1.6
12600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.013,11.025,1.6
12600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.777,10.158,1.6
12650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.796,7.601,1.6
12650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.78,4.799,1.6
12650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.119,10.939,1.6
12650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.762,15.416,1.6
12650,40849,2180,92,Ball,4460903,3,Ball,35.205,0.142,0.006
12650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,4.99,12.543,1.6
12650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.011,10.998,1.6
12650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.824,10.097,1.6
12700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.753,7.538,1.6
12700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.823,4.75,1.6
12700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.128,10.944,1.6
12700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.755,15.358,1.6
12700,40849,2180,92,Ball,4460903,3,Ball,35.073,-0.064,0.009
12700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,4.895,12.585,1.6
12700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.009,10.971,1.6
12700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.87,10.036,1.6
12750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.701,7.474,1.6
12750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.874,4.69,1.6
12750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.136,10.949,1.6
12750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.748,15.3,1.6
12750,40849,2180,92,Ball,4460903,3,Ball,34.79,-0.23,0.016
12750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,4.804,12.626,1.6
12750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.986,10.95,1.6
12750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.919,9.978,1.6
12800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.647,7.41,1.6
12800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.926,4.631,1.6
12800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.145,10.954,1.6
12800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.74,15.237,1.6
12800,40849,2180,92,Ball,4460903,3,Ball,34.577,-0.391,0.037
12800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,4.724,12.665,1.6
12800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.959,10.93,1.6
12800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,9.972,9.926,1.6
12850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.593,7.346,1.6
12850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,32.977,4.571,1.6
12850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.154,10.973,1.6
12850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.731,15.171,1.6
12850,40849,2180,92,Ball,4460903,3,Ball,34.59,-0.55,0.03
12850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,4.644,12.704,1.6
12850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.932,10.91,1.6
12850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,10.026,9.874,1.6
12900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,8.539,7.282,1.6
12900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,33.024,4.505,1.6
12900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,40.164,10.992,1.6
12900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,17.722,15.106,1.6
12900,40849,2180,92,Ball,4460903,3,Ball,34.663,-0.727,0.078
